	revid	editor	datetime	title
2970	71810685	79.90.72.209	2011-11-05T18:00:52	Bryan Cranston
2971	120946444	92.161.12.210	2015-11-30T19:31:46	Bryan Cranston
2972	76744976	2.12.32.50	2012-03-17T15:12:42	Dark Angel (série télévisée)
2973	84851257	90.59.167.191	2012-11-02T07:23:43	Jument
2974	120624506	88.219.191.61	2015-11-19T11:43:35	Liste des comtes d'Auxerre
2975	120624556	88.219.191.61	2015-11-19T11:45:52	Liste des comtes d'Auxerre
2976	120624593	88.219.191.61	2015-11-19T11:47:53	Liste des comtes d'Auxerre
2977	120624614	88.219.191.61	2015-11-19T11:49:05	Liste des comtes d'Auxerre
2978	120624632	88.219.191.61	2015-11-19T11:49:54	Liste des comtes d'Auxerre
2979	120624757	88.219.191.61	2015-11-19T11:56:21	Liste des comtes d'Auxerre
2980	120624776	88.219.191.61	2015-11-19T11:57:15	Liste des comtes d'Auxerre
2981	120630414	88.219.191.61	2015-11-19T15:44:34	Liste des comtes d'Auxerre
2982	132991587	88.219.191.116	2016-12-24T18:45:09	Liste des comtes d'Auxerre
2983	100093553	78.251.252.50	2014-01-09T23:48:52	Le Maître chat ou le Chat botté
2984	121877493	88.190.58.119	2016-01-03T19:17:26	Saint-Germain-Village
2985	60703887	90.37.244.77	2010-12-30T09:50:58	Noyarey
2986	66810213	83.152.93.37	2011-06-26T14:02:21	John Malkovich
2987	66810365	83.152.93.37	2011-06-26T14:06:46	John Malkovich
2988	94134811	81.48.151.167	2013-06-16T23:28:22	De battre mon cœur s'est arrêté
2989	121530552	109.212.195.116	2015-12-22T08:43:32	Gynécomastie
2990	108310787	86.63.237.223	2014-10-18T01:35:41	Équipe d'Islande de football
2991	69050097	199.48.147.42	2011-08-31T02:13:17	Jay Z
2992	130571323	77.109.101.26	2016-10-11T13:03:18	Wellin
2993	130571356	77.109.101.26	2016-10-11T13:04:25	Wellin
2994	87734079	92.140.130.248	2013-01-17T11:24:05	Équipe de Corée du Sud de football
2995	87734176	92.140.130.248	2013-01-17T11:27:19	Équipe de Corée du Sud de football
2996	87734259	92.140.130.248	2013-01-17T11:30:46	Équipe de Corée du Sud de football
2997	133344473	93.2.125.73	2017-01-05T04:12:59	Brian O'Driscoll
2998	94737587	41.98.146.185	2013-07-06T12:17:38	Assaut (film)
2999	60185551	207.162.116.1	2010-12-13T14:11:12	Saint-Hubert
3000	50940532	84.101.156.98	2010-03-09T13:34:28	Jean Dujardin
3001	77878877	78.122.40.165	2012-04-20T18:39:24	Jean Dujardin
3002	127932237	82.121.33.81	2016-07-18T08:27:04	Ableiges
3003	127932314	82.121.33.81	2016-07-18T08:30:21	Ableiges
3004	127969894	82.121.33.81	2016-07-19T07:48:22	Ableiges
3005	75301030	78.251.33.105	2012-02-08T12:59:38	Samuel Barber
3006	75301091	78.251.33.105	2012-02-08T13:00:58	Samuel Barber
3007	121047447	88.219.191.61	2015-12-04T13:08:23	Jean Scot Érigène
3008	71036372	88.182.223.7	2011-10-13T03:51:44	Bob Denard
3009	75831613	88.198.100.230	2012-02-20T15:37:06	Modèle:Attention
3010	66028941	82.65.71.94	2011-06-03T23:16:31	Pour être libre
3011	131840811	41.140.176.176	2016-11-15T08:24:59	Donald Trump
3012	80236219	82.251.3.43	2012-06-27T18:27:55	Earl Manigault
3013	136403800	77.190.11.20	2017-04-13T17:04:46	Nom de famille en France
3014	70695375	83.170.92.9	2011-10-03T00:37:59	TFX
3015	70695473	173.254.216.67	2011-10-03T00:48:58	TFX
3016	82214332	91.86.18.240	2012-08-22T22:05:54	Liste des véhicules de James Bond
3017	107223204	109.192.146.35	2014-09-07T11:28:53	Histoire de la Grèce antique
3018	107709050	82.239.34.30	2014-09-24T12:58:51	Josh Homme
3019	122641003	82.239.34.30	2016-01-23T08:36:04	Josh Homme
3020	122641792	82.239.34.30	2016-01-23T09:01:08	Josh Homme
3021	81371943	79.88.250.95	2012-07-29T20:54:28	Joker (comics)
3022	99006304	90.3.174.15	2013-12-07T20:57:53	Henriette de France (1727-1752)
3023	99006395	90.3.174.15	2013-12-07T21:01:07	Henriette de France (1727-1752)
3024	114375056	220.255.1.154	2015-04-22T12:36:57	Quokka
3025	129652011	93.2.125.73	2016-09-16T20:25:47	L'Équipe (chaîne de télévision)
3026	129652365	93.2.125.73	2016-09-16T20:35:35	L'Équipe (chaîne de télévision)
3027	129652486	93.2.125.73	2016-09-16T20:38:43	L'Équipe (chaîne de télévision)
3028	138972493	93.2.125.73	2017-07-16T00:28:57	L'Équipe (chaîne de télévision)
3029	138972520	93.2.125.73	2017-07-16T00:32:10	L'Équipe (chaîne de télévision)
3030	138972528	93.2.125.73	2017-07-16T00:33:18	L'Équipe (chaîne de télévision)
3031	138972544	93.2.125.73	2017-07-16T00:34:41	L'Équipe (chaîne de télévision)
3032	138972563	93.2.125.73	2017-07-16T00:36:26	L'Équipe (chaîne de télévision)
3033	138972583	93.2.125.73	2017-07-16T00:38:15	L'Équipe (chaîne de télévision)
3034	138972638	93.2.125.73	2017-07-16T00:46:06	L'Équipe (chaîne de télévision)
3035	138972658	93.2.125.73	2017-07-16T00:48:08	L'Équipe (chaîne de télévision)
3036	138972670	93.2.125.73	2017-07-16T00:49:02	L'Équipe (chaîne de télévision)
3037	138972680	93.2.125.73	2017-07-16T00:49:54	L'Équipe (chaîne de télévision)
3038	138972690	93.2.125.73	2017-07-16T00:51:04	L'Équipe (chaîne de télévision)
3039	138972709	93.2.125.73	2017-07-16T00:52:40	L'Équipe (chaîne de télévision)
3040	138972718	93.2.125.73	2017-07-16T00:53:37	L'Équipe (chaîne de télévision)
3041	138972729	93.2.125.73	2017-07-16T00:54:41	L'Équipe (chaîne de télévision)
3042	138972730	93.2.125.73	2017-07-16T00:54:57	L'Équipe (chaîne de télévision)
3043	138972742	93.2.125.73	2017-07-16T00:56:16	L'Équipe (chaîne de télévision)
3044	138972761	93.2.125.73	2017-07-16T00:59:13	L'Équipe (chaîne de télévision)
3045	138972764	93.2.125.73	2017-07-16T00:59:41	L'Équipe (chaîne de télévision)
3046	138972769	93.2.125.73	2017-07-16T01:00:08	L'Équipe (chaîne de télévision)
3047	138972782	93.2.125.73	2017-07-16T01:01:48	L'Équipe (chaîne de télévision)
3048	138972797	93.2.125.73	2017-07-16T01:02:53	L'Équipe (chaîne de télévision)
3049	138972823	93.2.125.73	2017-07-16T01:05:40	L'Équipe (chaîne de télévision)
3050	138972839	93.2.125.73	2017-07-16T01:07:29	L'Équipe (chaîne de télévision)
3051	138972870	93.2.125.73	2017-07-16T01:10:38	L'Équipe (chaîne de télévision)
3052	138972889	93.2.125.73	2017-07-16T01:12:11	L'Équipe (chaîne de télévision)
3053	138972901	93.2.125.73	2017-07-16T01:13:24	L'Équipe (chaîne de télévision)
3054	138972912	93.2.125.73	2017-07-16T01:14:38	L'Équipe (chaîne de télévision)
3055	138972914	93.2.125.73	2017-07-16T01:14:59	L'Équipe (chaîne de télévision)
3056	138972929	93.2.125.73	2017-07-16T01:16:46	L'Équipe (chaîne de télévision)
3057	138972942	93.2.125.73	2017-07-16T01:17:55	L'Équipe (chaîne de télévision)
3058	138972989	93.2.125.73	2017-07-16T01:23:26	L'Équipe (chaîne de télévision)
3059	138972991	93.2.125.73	2017-07-16T01:23:45	L'Équipe (chaîne de télévision)
3060	138972993	93.2.125.73	2017-07-16T01:24:04	L'Équipe (chaîne de télévision)
3061	138972997	93.2.125.73	2017-07-16T01:24:20	L'Équipe (chaîne de télévision)
3062	138973002	93.2.125.73	2017-07-16T01:24:43	L'Équipe (chaîne de télévision)
3063	138973003	93.2.125.73	2017-07-16T01:24:59	L'Équipe (chaîne de télévision)
3064	138973005	93.2.125.73	2017-07-16T01:25:20	L'Équipe (chaîne de télévision)
3065	138973036	93.2.125.73	2017-07-16T01:28:48	L'Équipe (chaîne de télévision)
3066	138973045	93.2.125.73	2017-07-16T01:29:46	L'Équipe (chaîne de télévision)
3067	138973050	93.2.125.73	2017-07-16T01:30:42	L'Équipe (chaîne de télévision)
3068	138973073	93.2.125.73	2017-07-16T01:32:58	L'Équipe (chaîne de télévision)
3069	138973238	93.2.125.73	2017-07-16T01:52:09	L'Équipe (chaîne de télévision)
3070	138973273	93.2.125.73	2017-07-16T01:56:13	L'Équipe (chaîne de télévision)
3071	138973341	93.2.125.73	2017-07-16T02:05:01	L'Équipe (chaîne de télévision)
3072	138973347	93.2.125.73	2017-07-16T02:06:16	L'Équipe (chaîne de télévision)
3073	138973363	93.2.125.73	2017-07-16T02:07:49	L'Équipe (chaîne de télévision)
3074	138973541	93.2.125.73	2017-07-16T02:15:45	L'Équipe (chaîne de télévision)
3075	138973544	93.2.125.73	2017-07-16T02:16:00	L'Équipe (chaîne de télévision)
3076	138973546	93.2.125.73	2017-07-16T02:16:13	L'Équipe (chaîne de télévision)
3077	138973548	93.2.125.73	2017-07-16T02:16:27	L'Équipe (chaîne de télévision)
3078	138973557	93.2.125.73	2017-07-16T02:17:10	L'Équipe (chaîne de télévision)
3079	138973574	93.2.125.73	2017-07-16T02:20:11	L'Équipe (chaîne de télévision)
3080	138973582	93.2.125.73	2017-07-16T02:21:27	L'Équipe (chaîne de télévision)
3081	138973590	93.2.125.73	2017-07-16T02:22:07	L'Équipe (chaîne de télévision)
3082	138973594	93.2.125.73	2017-07-16T02:22:56	L'Équipe (chaîne de télévision)
3083	138973604	93.2.125.73	2017-07-16T02:25:16	L'Équipe (chaîne de télévision)
3084	138973613	93.2.125.73	2017-07-16T02:26:19	L'Équipe (chaîne de télévision)
3085	138973615	93.2.125.73	2017-07-16T02:26:31	L'Équipe (chaîne de télévision)
3086	138973618	93.2.125.73	2017-07-16T02:26:50	L'Équipe (chaîne de télévision)
3087	138973665	93.2.125.73	2017-07-16T02:32:42	L'Équipe (chaîne de télévision)
3088	138973681	93.2.125.73	2017-07-16T02:34:24	L'Équipe (chaîne de télévision)
3089	138973685	93.2.125.73	2017-07-16T02:35:26	L'Équipe (chaîne de télévision)
3090	138973692	93.2.125.73	2017-07-16T02:36:15	L'Équipe (chaîne de télévision)
3091	138973733	93.2.125.73	2017-07-16T02:45:08	L'Équipe (chaîne de télévision)
3092	138973761	93.2.125.73	2017-07-16T02:51:50	L'Équipe (chaîne de télévision)
3093	138973813	93.2.125.73	2017-07-16T03:03:00	L'Équipe (chaîne de télévision)
3094	138973818	93.2.125.73	2017-07-16T03:03:54	L'Équipe (chaîne de télévision)
3095	138973834	93.2.125.73	2017-07-16T03:06:12	L'Équipe (chaîne de télévision)
3096	138973870	93.2.125.73	2017-07-16T03:16:10	L'Équipe (chaîne de télévision)
3097	138973871	93.2.125.73	2017-07-16T03:16:58	L'Équipe (chaîne de télévision)
3098	138973872	93.2.125.73	2017-07-16T03:17:13	L'Équipe (chaîne de télévision)
3099	138973875	93.2.125.73	2017-07-16T03:17:39	L'Équipe (chaîne de télévision)
3100	58616775	82.234.103.206	2010-10-30T00:05:03	Le Monde de monsieur Fred
3101	139481811	93.2.125.73	2017-08-03T23:57:45	Copa Libertadores
3102	139481823	93.2.125.73	2017-08-03T23:58:45	Copa Libertadores
3103	139481930	93.2.125.73	2017-08-04T00:14:21	Copa Libertadores
3104	139481996	93.2.125.73	2017-08-04T00:20:44	Copa Libertadores
3105	139482022	93.2.125.73	2017-08-04T00:23:06	Copa Libertadores
3106	139482036	93.2.125.73	2017-08-04T00:24:10	Copa Libertadores
3107	139482109	93.2.125.73	2017-08-04T00:32:39	Copa Libertadores
3108	139482166	93.2.125.73	2017-08-04T00:39:24	Copa Libertadores
3109	139482211	93.2.125.73	2017-08-04T00:43:29	Copa Libertadores
3110	139482228	93.2.125.73	2017-08-04T00:46:30	Copa Libertadores
3111	139482243	93.2.125.73	2017-08-04T00:48:43	Copa Libertadores
3112	139482276	93.2.125.73	2017-08-04T00:54:43	Copa Libertadores
3113	139482337	93.2.125.73	2017-08-04T01:04:51	Copa Libertadores
3114	139482355	93.2.125.73	2017-08-04T01:08:58	Copa Libertadores
3115	139482403	93.2.125.73	2017-08-04T01:13:58	Copa Libertadores
3116	139482441	93.2.125.73	2017-08-04T01:19:45	Copa Libertadores
3117	139482476	93.2.125.73	2017-08-04T01:23:47	Copa Libertadores
3118	139482491	93.2.125.73	2017-08-04T01:26:48	Copa Libertadores
3119	139606237	93.2.125.73	2017-08-09T00:01:49	Copa Libertadores
3120	143171024	86.197.26.102	2017-12-03T19:53:55	Jean-Baptiste Mondino
3121	66937636	41.104.28.204	2011-06-29T16:17:48	Aïn Taya
3122	66937765	41.104.28.204	2011-06-29T16:20:45	Aïn Taya
3123	69025090	184.18.151.21	2011-08-30T11:55:56	Université Nice-Sophia-Antipolis
3124	69025940	77.247.181.162	2011-08-30T12:22:39	Université Nice-Sophia-Antipolis
3125	69032050	199.48.147.39	2011-08-30T15:45:05	Université Nice-Sophia-Antipolis
3126	69032482	192.251.226.205	2011-08-30T15:58:10	Université Nice-Sophia-Antipolis
3127	55908048	69.22.184.49	2010-08-06T15:27:07	Armin van Buuren
3128	97524281	90.2.139.190	2013-10-16T16:00:15	Mario Del Monaco
3129	84958388	92.138.60.217	2012-11-05T08:15:23	Emma de Caunes
3130	84824278	90.59.167.191	2012-11-01T11:44:36	Husky de Sibérie
3131	125604739	46.21.154.83	2016-04-25T14:57:47	Jean-Pierre Ferland
3132	70102461	88.182.223.7	2011-09-22T11:20:00	Bananas
3133	107981010	90.53.242.31	2014-10-05T13:51:23	Institut national de la propriété industrielle
3134	53431329	82.225.84.154	2010-05-19T17:19:51	Liaison osidique
3135	66029267	82.65.71.94	2011-06-03T23:38:19	Sitcom (film)
3136	130045093	93.2.125.73	2016-09-27T00:03:42	Abdelatif Benazzi
3137	130045111	93.2.125.73	2016-09-27T00:04:24	Abdelatif Benazzi
3138	130045205	93.2.125.73	2016-09-27T00:08:04	Abdelatif Benazzi
3139	130045226	93.2.125.73	2016-09-27T00:08:46	Abdelatif Benazzi
3140	130045252	93.2.125.73	2016-09-27T00:09:54	Abdelatif Benazzi
3141	85244914	90.25.24.64	2012-11-12T14:07:37	Riaumont
3142	129473181	82.248.158.82	2016-09-10T18:44:54	Léon Zitrone
3143	102440344	88.219.191.114	2014-03-28T17:32:22	Vicence
3144	61629411	92.142.185.113	2011-01-25T20:14:03	Aéroport de Calvi-Sainte-Catherine
3145	61629477	92.142.185.113	2011-01-25T20:16:26	Aéroport de Calvi-Sainte-Catherine
3146	61638291	92.142.185.113	2011-01-26T06:27:56	Aéroport de Calvi-Sainte-Catherine
3147	119402664	90.26.192.224	2015-10-11T14:20:33	Gary Oldman
3148	139680761	81.251.27.194	2017-08-11T21:02:41	Guns N' Roses
3149	125723635	109.10.111.137	2016-04-29T12:29:02	Médium (spiritualité)
3150	72369384	82.248.52.70	2011-11-21T16:23:20	Missile Pluton
3151	96777921	81.248.53.219	2013-09-18T22:45:42	Éléphant
3152	91727405	78.250.227.67	2013-04-05T16:33:28	Tim Duncan
3153	130035889	188.103.201.10	2016-09-26T19:44:04	Colophane
3154	130036054	188.103.201.10	2016-09-26T19:48:43	Colophane
3155	114182957	46.218.9.58	2015-04-20T10:18:07	Manoel de Oliveira
3156	103776887	90.56.238.8	2014-05-13T13:34:07	Bigoterie
3157	77184961	93.182.133.58	2012-03-31T16:04:28	Cercueil
3158	77185054	93.182.133.58	2012-03-31T16:06:48	Cercueil
3159	77185507	93.182.133.58	2012-03-31T16:19:39	Cercueil
3160	77185835	93.182.133.58	2012-03-31T16:29:02	Cercueil
3161	77185887	93.182.133.58	2012-03-31T16:30:03	Cercueil
3162	76883249	41.202.76.82	2012-03-21T20:56:37	L'Éducation sentimentale
3163	123570801	90.9.174.55	2016-02-21T15:22:52	Jean Anglade
3164	61624456	83.204.71.233	2011-01-25T17:26:03	Iron Bridge
3165	120712901	69.165.144.173	2015-11-22T17:02:44	Liste de films québécois
3166	119984448	90.57.147.58	2015-10-29T18:13:10	Liste de poètes de langue française
3167	130150558	82.143.85.242	2016-09-29T13:48:02	Bienne-lez-Happart
3168	52624791	83.172.208.68	2010-04-26T11:39:16	Ella Maillart
3169	52624839	83.172.208.68	2010-04-26T11:40:26	Ella Maillart
3170	52630072	83.172.208.68	2010-04-26T14:01:16	Ella Maillart
3171	52630240	83.172.208.68	2010-04-26T14:05:54	Ella Maillart
3172	52631013	83.172.208.68	2010-04-26T14:28:25	Ella Maillart
3173	52635155	83.172.208.68	2010-04-26T16:17:06	Ella Maillart
3174	52635543	83.172.208.68	2010-04-26T16:30:00	Ella Maillart
3175	52635759	83.172.208.68	2010-04-26T16:36:27	Ella Maillart
3176	52635900	83.172.208.68	2010-04-26T16:40:56	Ella Maillart
3177	52636168	83.172.208.68	2010-04-26T16:49:24	Ella Maillart
3178	52636958	83.172.208.68	2010-04-26T17:08:47	Ella Maillart
3179	52637060	83.172.208.68	2010-04-26T17:11:28	Ella Maillart
3180	52638490	83.172.208.68	2010-04-26T17:56:30	Ella Maillart
3181	52638737	83.172.208.68	2010-04-26T18:05:06	Ella Maillart
3182	52638819	83.172.208.68	2010-04-26T18:08:14	Ella Maillart
3183	52639035	83.172.208.68	2010-04-26T18:16:59	Ella Maillart
3184	52639081	83.172.208.68	2010-04-26T18:18:31	Ella Maillart
3185	52646740	83.172.208.68	2010-04-26T22:00:55	Ella Maillart
3186	52646870	83.172.208.68	2010-04-26T22:05:26	Ella Maillart
3187	52647234	83.172.208.68	2010-04-26T22:18:41	Ella Maillart
3188	95038867	82.254.169.81	2013-07-17T16:09:22	Sith
3189	95040085	82.254.169.81	2013-07-17T16:57:44	Sith
3190	95040109	82.254.169.81	2013-07-17T16:58:17	Sith
3191	95040279	82.254.169.81	2013-07-17T17:04:00	Sith
3192	123149364	88.219.191.32	2016-02-08T12:05:41	Pierre Bergé
3193	59253987	82.237.119.148	2010-11-15T16:28:56	Spetsnaz
3194	125654442	173.199.65.29	2016-04-27T06:08:14	Mohawk (langue)
3195	64626672	78.192.173.130	2011-04-23T19:56:33	Inlandsis
3196	105118411	86.192.236.38	2014-07-02T02:07:47	Hirson
3197	94241375	83.200.20.208	2013-06-20T11:50:06	Sarayaku
3198	107729515	88.219.191.35	2014-09-25T10:53:14	Lutrin
3199	125553751	82.228.252.20	2016-04-24T01:42:07	Le Cannet
3200	89416234	94.142.233.175	2013-03-02T09:06:13	Clémentine Autain
3201	79150589	86.211.64.148	2012-05-27T23:26:37	Thibaut
3202	105120764	80.8.243.117	2014-07-02T07:29:31	Mahorais
3203	79145198	90.36.32.79	2012-05-27T20:05:07	Kader Arif
3204	80211844	82.252.164.221	2012-06-27T00:04:43	Aflatoxine
3205	59874433	77.193.250.247	2010-12-04T19:01:34	Cocteau Twins
3206	77976979	85.237.211.210	2012-04-23T23:24:45	INRI
3207	75979289	80.58.205.107	2012-02-24T12:23:43	Hippodrome
3208	119770341	88.219.191.62	2015-10-24T01:15:05	Abbaye Notre-Dame de Daoulas
3209	74918580	78.112.61.212	2012-01-29T22:45:01	Miroslav Klose
3210	104502039	90.2.235.29	2014-06-09T08:03:54	Pontcharra
3211	119874128	88.219.191.62	2015-10-26T14:10:05	Liste des évêques de Riez
3212	133524137	68.168.122.158	2017-01-10T21:06:03	Famille d'Avout
3213	60898058	89.80.247.45	2011-01-03T18:49:39	Conseil du roi de France
3214	60898164	89.80.247.45	2011-01-03T18:53:10	Conseil du roi de France
3215	65798049	92.226.34.22	2011-05-28T15:21:53	Ryzom
3216	65798111	92.226.34.22	2011-05-28T15:23:00	Ryzom
3217	67369915	117.197.170.165	2011-07-12T06:55:31	Mahamadou Diarra
3218	68987004	62.193.242.154	2011-08-29T13:13:12	Seydou Keita (football)
3219	117187283	83.199.193.247	2015-07-26T10:20:41	Trusquin
3220	99348676	88.219.191.115	2013-12-18T08:50:31	Roland Bacri
3221	99348743	88.219.191.115	2013-12-18T08:54:14	Roland Bacri
3222	99348868	88.219.191.115	2013-12-18T09:00:07	Roland Bacri
3223	99348946	88.219.191.115	2013-12-18T09:03:46	Roland Bacri
3224	99348989	88.219.191.115	2013-12-18T09:06:32	Roland Bacri
3225	99349079	88.219.191.115	2013-12-18T09:12:02	Roland Bacri
3226	99349115	88.219.191.115	2013-12-18T09:13:50	Roland Bacri
3227	99349438	88.219.191.115	2013-12-18T09:26:16	Roland Bacri
3228	99349539	88.219.191.115	2013-12-18T09:32:23	Roland Bacri
3229	60544407	87.67.94.112	2010-12-25T08:55:30	José Mourinho
3230	84261961	129.194.8.73	2012-10-18T11:08:00	John Davison Rockefeller
3231	83856925	82.120.41.202	2012-10-08T01:25:55	Athanase d'Alexandrie
3232	83856935	82.120.41.202	2012-10-08T01:27:20	Athanase d'Alexandrie
3233	83857017	82.120.41.202	2012-10-08T01:35:46	Athanase d'Alexandrie
3234	125905871	46.21.151.107	2016-05-05T16:59:52	Tout le monde en parle (Québec)
3235	120974726	88.219.191.61	2015-12-01T19:31:36	Guillaume d'Estouteville
3236	120974745	88.219.191.61	2015-12-01T19:32:54	Guillaume d'Estouteville
3237	95929629	90.37.11.32	2013-08-19T13:58:41	Mazan (Vaucluse)
3238	95929774	90.37.11.32	2013-08-19T14:03:02	Mazan (Vaucluse)
3239	95929892	90.37.11.32	2013-08-19T14:07:14	Mazan (Vaucluse)
3240	56892870	74.115.209.59	2010-09-07T18:36:57	Discussion:Logiciel propriétaire
3241	56892995	74.115.209.59	2010-09-07T18:43:07	Discussion:Logiciel propriétaire
3242	56893003	74.115.209.59	2010-09-07T18:43:26	Discussion:Logiciel propriétaire
3243	56893011	74.115.209.59	2010-09-07T18:43:59	Discussion:Logiciel propriétaire
3244	112823361	88.219.191.121	2015-03-15T23:39:29	Mouvement LGBT
3245	112823599	88.219.191.121	2015-03-15T23:52:55	Mouvement LGBT
3246	107163321	83.200.187.127	2014-09-04T21:43:04	Boris Becker
3247	107171817	83.200.187.127	2014-09-05T09:42:35	Boris Becker
3248	119874166	88.219.191.62	2015-10-26T14:11:08	Liste des évêques de Sisteron
3249	66010489	89.170.44.77	2011-06-03T12:10:46	Rafle du Vélodrome d'Hiver
3250	136408700	82.230.29.17	2017-04-13T19:47:15	Rafle du Vélodrome d'Hiver
3251	136408813	82.230.29.17	2017-04-13T19:52:47	Rafle du Vélodrome d'Hiver
3252	68987345	62.193.242.154	2011-08-29T13:19:37	Éric Abidal
3253	139544552	81.251.27.194	2017-08-06T16:16:31	Adrien Brody
3254	102523436	88.219.191.114	2014-03-31T18:26:16	Fatouville-Grestain
3255	141920407	92.145.3.62	2017-10-25T20:11:04	Discussion:Glyphosate
3256	94118388	90.41.189.16	2013-06-16T13:02:42	Warhammer le jeu des batailles fantastiques
3257	94118865	90.41.189.16	2013-06-16T13:18:41	Warhammer le jeu des batailles fantastiques
3258	94119034	90.41.189.16	2013-06-16T13:25:13	Warhammer le jeu des batailles fantastiques
3259	70207160	62.193.242.154	2011-09-24T07:13:03	Los Angeles Police Department
3260	66063881	202.65.245.10	2011-06-05T05:31:47	Chi
3261	84875290	92.138.60.217	2012-11-02T22:33:11	Bouli Lanners
